season,holiday,workingday,weather,temp,atemp,humidity,windspeed,hour,weekday,month,year,is_weekend,morning_rush,evening_rush,weekend_daytime,is_night,hour_workingday,hour_weekend,temp_atemp_diff,discomfort_index,is_humidity_zero,bad_weather
1,0,1,1,12.3,15.15,61,8.9981,6,2,2,1,0,0,0,0,0,6,0,-2.8499999999999996,7.503000000000001,0,0
1,0,1,2,12.3,14.395,65,12.998,7,2,2,1,0,1,0,0,0,7,0,-2.094999999999999,7.995,0,0
1,0,1,1,13.12,14.395,61,23.9994,8,2,2,1,0,1,0,0,0,8,0,-1.2750000000000004,8.0032,0,0
1,0,1,1,13.12,15.15,61,22.0028,9,2,2,1,0,1,0,0,0,9,0,-2.030000000000001,8.0032,0,0
1,0,1,1,13.94,15.15,57,19.9995,10,2,2,1,0,0,0,0,0,10,0,-1.2100000000000009,7.945799999999999,0,0
1,0,1,1,14.76,16.665,53,19.0012,11,2,2,1,0,0,0,0,0,11,0,-1.9049999999999994,7.8228,0,0
1,0,1,1,15.58,19.695,46,26.0027,12,2,2,1,0,0,0,0,0,12,0,-4.115,7.166799999999999,0,0
1,0,1,1,16.4,20.455,43,19.0012,13,2,2,1,0,0,0,0,0,13,0,-4.055,7.052,0,0
1,0,1,1,17.22,21.21,41,23.9994,14,2,2,1,0,0,0,0,0,14,0,-3.990000000000002,7.0602,0,0
1,0,1,1,17.22,21.21,41,15.0013,15,2,2,1,0,0,0,0,0,15,0,-3.990000000000002,7.0602,0,0
1,0,1,1,17.22,21.21,38,12.998,16,2,2,1,0,0,0,0,0,16,0,-3.990000000000002,6.543599999999999,0,0
1,0,1,1,17.22,21.21,38,12.998,17,2,2,1,0,0,1,0,0,17,0,-3.990000000000002,6.543599999999999,0,0
1,0,1,1,16.4,20.455,40,15.0013,18,2,2,1,0,0,1,0,0,18,0,-4.055,6.56,0,0
1,0,1,1,15.58,19.695,43,11.0014,19,2,2,1,0,0,1,0,0,19,0,-4.115,6.699400000000001,0,0
1,0,1,1,14.76,17.425,46,11.0014,20,2,2,1,0,0,0,0,0,20,0,-2.665000000000001,6.7896,0,0
1,0,1,1,13.94,16.665,53,11.0014,21,2,2,1,0,0,0,0,0,21,0,-2.7249999999999996,7.388199999999999,0,0
1,0,1,1,13.94,17.425,49,7.0015,22,2,2,1,0,0,0,0,0,22,0,-3.485000000000001,6.8306,0,0
1,0,1,1,13.94,17.425,53,6.0032,23,2,2,1,0,0,0,0,0,23,0,-3.485000000000001,7.388199999999999,0,0
1,0,1,2,12.3,15.15,70,8.9981,0,3,2,1,0,0,0,0,1,0,0,-2.8499999999999996,8.61,0,0
1,0,1,2,12.3,16.665,70,0.0,1,3,2,1,0,0,0,0,1,1,0,-4.364999999999998,8.61,0,0
1,0,1,2,12.3,15.91,70,6.0032,2,3,2,1,0,0,0,0,1,2,0,-3.6099999999999994,8.61,0,0
1,0,1,2,12.3,16.665,61,0.0,3,3,2,1,0,0,0,0,1,3,0,-4.364999999999998,7.503000000000001,0,0
1,0,1,3,12.3,15.91,70,6.0032,4,3,2,1,0,0,0,0,1,4,0,-3.6099999999999994,8.61,0,1
1,0,1,2,12.3,16.665,70,0.0,5,3,2,1,0,0,0,0,1,5,0,-4.364999999999998,8.61,0,0
1,0,1,2,12.3,15.91,70,6.0032,6,3,2,1,0,0,0,0,0,6,0,-3.6099999999999994,8.61,0,0
1,0,1,2,12.3,15.15,70,8.9981,7,3,2,1,0,1,0,0,0,7,0,-2.8499999999999996,8.61,0,0
1,0,1,2,12.3,15.91,70,6.0032,8,3,2,1,0,1,0,0,0,8,0,-3.6099999999999994,8.61,0,0
1,0,1,2,12.3,15.15,70,11.0014,9,3,2,1,0,1,0,0,0,9,0,-2.8499999999999996,8.61,0,0
1,0,1,3,13.12,16.665,70,8.9981,10,3,2,1,0,0,0,0,0,10,0,-3.545,9.184,0,1
1,0,1,3,13.12,16.665,70,7.0015,11,3,2,1,0,0,0,0,0,11,0,-3.545,9.184,0,1
1,0,1,3,13.12,16.665,76,6.0032,12,3,2,1,0,0,0,0,0,12,0,-3.545,9.9712,0,1
1,0,1,3,13.94,15.91,71,16.9979,13,3,2,1,0,0,0,0,0,13,0,-1.9700000000000006,9.8974,0,1
1,0,1,3,13.12,15.91,81,12.998,14,3,2,1,0,0,0,0,0,14,0,-2.790000000000001,10.6272,0,1
1,0,1,3,13.94,18.18,76,0.0,15,3,2,1,0,0,0,0,0,15,0,-4.24,10.5944,0,1
1,0,1,3,13.94,18.18,81,0.0,16,3,2,1,0,0,0,0,0,16,0,-4.24,11.2914,0,1
1,0,1,3,13.94,18.18,87,0.0,17,3,2,1,0,0,1,0,0,17,0,-4.24,12.1278,0,1
1,0,1,3,13.94,16.665,87,8.9981,18,3,2,1,0,0,1,0,0,18,0,-2.7249999999999996,12.1278,0,1
1,0,1,2,13.12,15.91,87,11.0014,19,3,2,1,0,0,1,0,0,19,0,-2.790000000000001,11.414399999999999,0,0
1,0,1,2,13.12,16.665,87,8.9981,20,3,2,1,0,0,0,0,0,20,0,-3.545,11.414399999999999,0,0
1,0,1,2,13.94,17.425,81,7.0015,21,3,2,1,0,0,0,0,0,21,0,-3.485000000000001,11.2914,0,0
1,0,1,2,13.12,17.425,81,0.0,22,3,2,1,0,0,0,0,0,22,0,-4.3050000000000015,10.6272,0,0
1,0,1,1,13.12,16.665,81,6.0032,23,3,2,1,0,0,0,0,0,23,0,-3.545,10.6272,0,0
1,0,1,2,12.3,16.665,87,0.0,0,4,2,1,0,0,0,0,1,0,0,-4.364999999999998,10.701,0,0
1,0,1,2,12.3,16.665,93,0.0,1,4,2,1,0,0,0,0,1,1,0,-4.364999999999998,11.439,0,0
1,0,1,2,12.3,15.91,93,7.0015,2,4,2,1,0,0,0,0,1,2,0,-3.6099999999999994,11.439,0,0
1,0,1,2,11.48,14.395,93,7.0015,3,4,2,1,0,0,0,0,1,3,0,-2.914999999999999,10.676400000000001,0,0
1,0,1,2,11.48,13.635,93,12.998,4,4,2,1,0,0,0,0,1,4,0,-2.1549999999999994,10.676400000000001,0,0
1,0,1,2,11.48,13.635,93,11.0014,5,4,2,1,0,0,0,0,1,5,0,-2.1549999999999994,10.676400000000001,0,0
1,0,1,2,11.48,14.395,96,8.9981,6,4,2,1,0,0,0,0,0,6,0,-2.914999999999999,11.0208,0,0
1,0,1,2,11.48,14.395,93,7.0015,7,4,2,1,0,1,0,0,0,7,0,-2.914999999999999,10.676400000000001,0,0
1,0,1,2,10.66,15.15,100,0.0,8,4,2,1,0,1,0,0,0,8,0,-4.49,10.66,0,0
1,0,1,2,10.66,15.15,100,0.0,9,4,2,1,0,1,0,0,0,9,0,-4.49,10.66,0,0
1,0,1,1,13.94,15.91,71,19.0012,10,4,2,1,0,0,0,0,0,10,0,-1.9700000000000006,9.8974,0,0
1,0,1,1,14.76,16.665,62,27.9993,11,4,2,1,0,0,0,0,0,11,0,-1.9049999999999994,9.1512,0,0
1,0,1,1,15.58,19.695,46,26.0027,12,4,2,1,0,0,0,0,0,12,0,-4.115,7.166799999999999,0,0
1,0,1,1,16.4,20.455,43,23.9994,13,4,2,1,0,0,0,0,0,13,0,-4.055,7.052,0,0
1,0,1,1,16.4,20.455,37,23.9994,14,4,2,1,0,0,0,0,0,14,0,-4.055,6.068,0,0
1,0,1,1,17.22,21.21,35,27.9993,15,4,2,1,0,0,0,0,0,15,0,-3.990000000000002,6.026999999999999,0,0
1,0,1,1,17.22,21.21,32,19.9995,16,4,2,1,0,0,0,0,0,16,0,-3.990000000000002,5.5104,0,0
1,0,1,1,17.22,21.21,32,22.0028,17,4,2,1,0,0,1,0,0,17,0,-3.990000000000002,5.5104,0,0
1,0,1,1,16.4,20.455,35,16.9979,18,4,2,1,0,0,1,0,0,18,0,-4.055,5.74,0,0
1,0,1,1,15.58,19.695,37,15.0013,19,4,2,1,0,0,1,0,0,19,0,-4.115,5.764600000000001,0,0
1,0,1,1,16.4,20.455,35,12.998,20,4,2,1,0,0,0,0,0,20,0,-4.055,5.74,0,0
1,0,1,1,15.58,19.695,37,12.998,21,4,2,1,0,0,0,0,0,21,0,-4.115,5.764600000000001,0,0
1,0,1,1,14.76,17.425,40,15.0013,22,4,2,1,0,0,0,0,0,22,0,-2.665000000000001,5.904,0,0
1,0,1,1,14.76,17.425,40,12.998,23,4,2,1,0,0,0,0,0,23,0,-2.665000000000001,5.904,0,0
1,0,0,1,13.94,16.665,42,11.0014,0,5,2,1,1,0,0,0,1,0,0,-2.7249999999999996,5.8548,0,0
1,0,0,1,13.12,15.91,49,11.0014,1,5,2,1,1,0,0,0,1,0,1,-2.790000000000001,6.4288,0,0
1,0,0,1,12.3,14.395,61,16.9979,2,5,2,1,1,0,0,0,1,0,2,-2.094999999999999,7.503000000000001,0,0
1,0,0,1,11.48,14.395,65,7.0015,3,5,2,1,1,0,0,0,1,0,3,-2.914999999999999,7.462000000000001,0,0
1,0,0,1,10.66,15.15,70,0.0,4,5,2,1,1,0,0,0,1,0,4,-4.49,7.462000000000001,0,0
1,0,0,1,9.84,12.88,70,6.0032,5,5,2,1,1,0,0,0,1,0,5,-3.040000000000001,6.888,0,0
1,0,0,1,9.84,14.395,70,0.0,6,5,2,1,1,0,0,0,0,0,6,-4.555,6.888,0,0
1,0,0,1,9.84,14.395,70,0.0,7,5,2,1,1,0,0,0,0,0,7,-4.555,6.888,0,0
1,0,0,1,9.02,13.635,87,0.0,8,5,2,1,1,0,0,0,0,0,8,-4.615,7.8474,0,0
1,0,0,1,9.02,12.12,80,7.0015,9,5,2,1,1,0,0,0,0,0,9,-3.0999999999999996,7.215999999999999,0,0
1,0,0,1,10.66,13.635,81,7.0015,10,5,2,1,1,0,0,0,0,0,10,-2.9749999999999996,8.6346,0,0
1,0,0,1,13.12,16.665,57,8.9981,11,5,2,1,1,0,0,1,0,0,11,-3.545,7.478399999999999,0,0
1,0,0,1,14.76,17.425,43,12.998,12,5,2,1,1,0,0,1,0,0,12,-2.665000000000001,6.346799999999999,0,0
1,0,0,1,16.4,20.455,43,19.0012,13,5,2,1,1,0,0,1,0,0,13,-4.055,7.052,0,0
1,0,0,1,18.04,21.97,35,23.9994,14,5,2,1,1,0,0,1,0,0,14,-3.9299999999999997,6.314,0,0
1,0,0,1,17.22,21.21,41,16.9979,15,5,2,1,1,0,0,1,0,0,15,-3.990000000000002,7.0602,0,0
1,0,0,1,18.04,21.97,44,22.0028,16,5,2,1,1,0,0,1,0,0,16,-3.9299999999999997,7.9376,0,0
1,0,0,1,19.68,23.485,36,19.0012,17,5,2,1,1,0,0,0,0,0,17,-3.8049999999999997,7.0848,0,0
1,0,0,1,18.86,22.725,38,19.9995,18,5,2,1,1,0,0,0,0,0,18,-3.865000000000002,7.166799999999999,0,0
1,0,0,1,18.04,21.97,44,11.0014,19,5,2,1,1,0,0,0,0,0,19,-3.9299999999999997,7.9376,0,0
1,0,0,1,18.04,21.97,44,11.0014,20,5,2,1,1,0,0,0,0,0,20,-3.9299999999999997,7.9376,0,0
1,0,0,1,18.04,21.97,33,19.9995,21,5,2,1,1,0,0,0,0,0,21,-3.9299999999999997,5.953199999999999,0,0
1,0,0,1,16.4,20.455,40,30.0026,22,5,2,1,1,0,0,0,0,0,22,-4.055,6.56,0,0
1,0,0,2,14.76,16.665,40,26.0027,23,5,2,1,1,0,0,0,0,0,23,-1.9049999999999994,5.904,0,0
1,0,0,2,13.94,15.15,39,23.9994,0,6,2,1,1,0,0,0,1,0,0,-1.2100000000000009,5.436599999999999,0,0
1,0,0,2,13.12,15.15,39,16.9979,1,6,2,1,1,0,0,0,1,0,1,-2.030000000000001,5.1168,0,0
1,0,0,2,12.3,14.395,36,19.0012,2,6,2,1,1,0,0,0,1,0,2,-2.094999999999999,4.428,0,0
1,0,0,2,12.3,14.395,36,15.0013,3,6,2,1,1,0,0,0,1,0,3,-2.094999999999999,4.428,0,0
1,0,0,2,11.48,12.88,41,26.0027,4,6,2,1,1,0,0,0,1,0,4,-1.4000000000000004,4.7068,0,0
1,0,0,2,10.66,11.365,48,19.9995,5,6,2,1,1,0,0,0,1,0,5,-0.7050000000000001,5.1168000000000005,0,0
1,0,0,1,9.84,10.605,52,22.0028,6,6,2,1,1,0,0,0,0,0,6,-0.7650000000000006,5.1168000000000005,0,0
1,0,0,2,9.84,10.605,52,19.0012,7,6,2,1,1,0,0,0,0,0,7,-0.7650000000000006,5.1168000000000005,0,0
1,0,0,2,9.84,11.365,56,12.998,8,6,2,1,1,0,0,0,0,0,8,-1.5250000000000004,5.5104,0,0
1,0,0,2,9.84,11.365,56,16.9979,9,6,2,1,1,0,0,0,0,0,9,-1.5250000000000004,5.5104,0,0
1,0,0,2,10.66,12.12,52,16.9979,10,6,2,1,1,0,0,0,0,0,10,-1.459999999999999,5.543200000000001,0,0
1,0,0,2,10.66,11.365,56,22.0028,11,6,2,1,1,0,0,1,0,0,11,-0.7050000000000001,5.969600000000001,0,0
1,0,0,2,11.48,13.635,52,16.9979,12,6,2,1,1,0,0,1,0,0,12,-2.1549999999999994,5.969600000000001,0,0
1,0,0,1,12.3,15.15,49,11.0014,13,6,2,1,1,0,0,1,0,0,13,-2.8499999999999996,6.027,0,0
1,0,0,2,13.12,15.91,45,12.998,14,6,2,1,1,0,0,1,0,0,14,-2.790000000000001,5.904,0,0
1,0,0,2,12.3,14.395,49,12.998,15,6,2,1,1,0,0,1,0,0,15,-2.094999999999999,6.027,0,0
1,0,0,2,13.12,15.15,45,19.0012,16,6,2,1,1,0,0,1,0,0,16,-2.030000000000001,5.904,0,0
1,0,0,2,12.3,14.395,49,16.9979,17,6,2,1,1,0,0,0,0,0,17,-2.094999999999999,6.027,0,0
1,0,0,2,12.3,13.635,49,22.0028,18,6,2,1,1,0,0,0,0,0,18,-1.334999999999999,6.027,0,0
1,0,0,2,12.3,14.395,52,16.9979,19,6,2,1,1,0,0,0,0,0,19,-2.094999999999999,6.396,0,0
1,0,0,2,12.3,14.395,52,19.0012,20,6,2,1,1,0,0,0,0,0,20,-2.094999999999999,6.396,0,0
1,0,0,3,10.66,12.88,65,11.0014,21,6,2,1,1,0,0,0,0,0,21,-2.2200000000000006,6.928999999999999,0,1
1,0,0,3,9.84,12.88,75,6.0032,22,6,2,1,1,0,0,0,0,0,22,-3.040000000000001,7.38,0,1
1,0,0,2,9.02,11.365,93,11.0014,23,6,2,1,1,0,0,0,0,0,23,-2.3450000000000006,8.3886,0,0
1,0,1,2,17.22,21.21,94,0.0,0,3,3,1,0,0,0,0,1,0,0,-3.990000000000002,16.186799999999998,0,0
1,0,1,3,18.86,22.725,94,7.0015,1,3,3,1,0,0,0,0,1,1,0,-3.865000000000002,17.7284,0,1
1,0,1,2,18.86,22.725,94,19.0012,2,3,3,1,0,0,0,0,1,2,0,-3.865000000000002,17.7284,0,0
1,0,1,1,18.86,22.725,94,15.0013,3,3,3,1,0,0,0,0,1,3,0,-3.865000000000002,17.7284,0,0
1,0,1,1,19.68,23.485,88,12.998,4,3,3,1,0,0,0,0,1,4,0,-3.8049999999999997,17.3184,0,0
1,0,1,1,19.68,23.485,88,11.0014,5,3,3,1,0,0,0,0,1,5,0,-3.8049999999999997,17.3184,0,0
1,0,1,2,17.22,21.21,94,0.0,6,3,3,1,0,0,0,0,0,6,0,-3.990000000000002,16.186799999999998,0,0
1,0,1,2,18.04,21.97,94,8.9981,7,3,3,1,0,1,0,0,0,7,0,-3.9299999999999997,16.9576,0,0
1,0,1,1,17.22,21.21,94,8.9981,8,3,3,1,0,1,0,0,0,8,0,-3.990000000000002,16.186799999999998,0,0
1,0,1,1,18.86,22.725,77,16.9979,9,3,3,1,0,1,0,0,0,9,0,-3.865000000000002,14.5222,0,0
1,0,1,1,21.32,25.0,55,11.0014,10,3,3,1,0,0,0,0,0,10,0,-3.6799999999999997,11.725999999999999,0,0
1,0,1,1,22.96,26.515,43,12.998,11,3,3,1,0,0,0,0,0,11,0,-3.5549999999999997,9.872800000000002,0,0
1,0,1,1,22.96,26.515,37,15.0013,12,3,3,1,0,0,0,0,0,12,0,-3.5549999999999997,8.4952,0,0
1,0,1,1,23.78,27.275,32,16.9979,13,3,3,1,0,0,0,0,0,13,0,-3.4949999999999974,7.6096,0,0
1,0,1,1,23.78,27.275,35,15.0013,14,3,3,1,0,0,0,0,0,14,0,-3.4949999999999974,8.323,0,0
1,0,1,1,24.6,31.06,31,16.9979,15,3,3,1,0,0,0,0,0,15,0,-6.459999999999997,7.626,0,0
1,0,1,1,23.78,27.275,32,19.9995,16,3,3,1,0,0,0,0,0,16,0,-3.4949999999999974,7.6096,0,0
1,0,1,1,22.96,26.515,35,19.9995,17,3,3,1,0,0,1,0,0,17,0,-3.5549999999999997,8.036,0,0
1,0,1,1,22.14,25.76,34,23.9994,18,3,3,1,0,0,1,0,0,18,0,-3.620000000000001,7.5276,0,0
1,0,1,1,19.68,23.485,41,22.0028,19,3,3,1,0,0,1,0,0,19,0,-3.8049999999999997,8.0688,0,0
1,0,1,1,18.04,21.97,44,27.9993,20,3,3,1,0,0,0,0,0,20,0,-3.9299999999999997,7.9376,0,0
1,0,1,1,17.22,21.21,47,31.0009,21,3,3,1,0,0,0,0,0,21,0,-3.990000000000002,8.093399999999999,0,0
1,0,1,1,15.58,19.695,50,16.9979,22,3,3,1,0,0,0,0,0,22,0,-4.115,7.79,0,0
1,0,1,1,14.76,17.425,50,15.0013,23,3,3,1,0,0,0,0,0,23,0,-2.665000000000001,7.38,0,0
1,0,1,1,13.94,16.665,53,11.0014,0,4,3,1,0,0,0,0,1,0,0,-2.7249999999999996,7.388199999999999,0,0
1,0,1,1,13.94,15.91,49,15.0013,1,4,3,1,0,0,0,0,1,1,0,-1.9700000000000006,6.8306,0,0
1,0,1,1,13.94,15.91,53,19.0012,2,4,3,1,0,0,0,0,1,2,0,-1.9700000000000006,7.388199999999999,0,0
1,0,1,1,13.12,15.91,57,12.998,3,4,3,1,0,0,0,0,1,3,0,-2.790000000000001,7.478399999999999,0,0
1,0,1,1,13.12,17.425,61,0.0,4,4,3,1,0,0,0,0,1,4,0,-4.3050000000000015,8.0032,0,0
1,0,1,1,12.3,16.665,70,0.0,5,4,3,1,0,0,0,0,1,5,0,-4.364999999999998,8.61,0,0
1,0,1,1,12.3,16.665,70,0.0,6,4,3,1,0,0,0,0,0,6,0,-4.364999999999998,8.61,0,0
1,0,1,1,12.3,16.665,70,0.0,7,4,3,1,0,1,0,0,0,7,0,-4.364999999999998,8.61,0,0
1,0,1,1,11.48,15.15,75,6.0032,8,4,3,1,0,1,0,0,0,8,0,-3.67,8.61,0,0
1,0,1,1,12.3,16.665,81,0.0,9,4,3,1,0,1,0,0,0,9,0,-4.364999999999998,9.963000000000001,0,0
1,0,1,1,14.76,17.425,50,11.0014,10,4,3,1,0,0,0,0,0,10,0,-2.665000000000001,7.38,0,0
1,0,1,1,15.58,19.695,46,12.998,11,4,3,1,0,0,0,0,0,11,0,-4.115,7.166799999999999,0,0
1,0,1,1,16.4,20.455,43,11.0014,12,4,3,1,0,0,0,0,0,12,0,-4.055,7.052,0,0
1,0,1,1,17.22,21.21,44,15.0013,13,4,3,1,0,0,0,0,0,13,0,-3.990000000000002,7.5767999999999995,0,0
1,0,1,2,18.04,21.97,44,19.0012,14,4,3,1,0,0,0,0,0,14,0,-3.9299999999999997,7.9376,0,0
1,0,1,2,17.22,21.21,50,19.9995,15,4,3,1,0,0,0,0,0,15,0,-3.990000000000002,8.61,0,0
1,0,1,3,16.4,20.455,58,19.9995,16,4,3,1,0,0,0,0,0,16,0,-4.055,9.511999999999999,0,1
1,0,1,3,14.76,17.425,81,15.0013,17,4,3,1,0,0,1,0,0,17,0,-2.665000000000001,11.955599999999999,0,1
1,0,1,3,14.76,17.425,87,12.998,18,4,3,1,0,0,1,0,0,18,0,-2.665000000000001,12.841199999999999,0,1
1,0,1,3,14.76,17.425,87,12.998,19,4,3,1,0,0,1,0,0,19,0,-2.665000000000001,12.841199999999999,0,1
1,0,1,2,14.76,17.425,87,12.998,20,4,3,1,0,0,0,0,0,20,0,-2.665000000000001,12.841199999999999,0,0
1,0,1,3,14.76,18.18,87,6.0032,21,4,3,1,0,0,0,0,0,21,0,-3.42,12.841199999999999,0,1
1,0,1,2,14.76,18.94,87,0.0,22,4,3,1,0,0,0,0,0,22,0,-4.1800000000000015,12.841199999999999,0,0
1,0,1,2,14.76,18.94,87,0.0,23,4,3,1,0,0,0,0,0,23,0,-4.1800000000000015,12.841199999999999,0,0
1,0,0,3,14.76,18.18,93,6.0032,0,5,3,1,1,0,0,0,1,0,0,-3.42,13.7268,0,1
1,0,0,3,14.76,18.94,93,0.0,1,5,3,1,1,0,0,0,1,0,1,-4.1800000000000015,13.7268,0,1
1,0,0,3,14.76,18.18,93,6.0032,2,5,3,1,1,0,0,0,1,0,2,-3.42,13.7268,0,1
1,0,0,2,14.76,17.425,93,11.0014,3,5,3,1,1,0,0,0,1,0,3,-2.665000000000001,13.7268,0,0
1,0,0,2,14.76,17.425,93,12.998,4,5,3,1,1,0,0,0,1,0,4,-2.665000000000001,13.7268,0,0
1,0,0,2,14.76,18.18,93,6.0032,5,5,3,1,1,0,0,0,1,0,5,-3.42,13.7268,0,0
1,0,0,2,14.76,18.18,93,6.0032,6,5,3,1,1,0,0,0,0,0,6,-3.42,13.7268,0,0
1,0,0,2,14.76,17.425,93,8.9981,7,5,3,1,1,0,0,0,0,0,7,-2.665000000000001,13.7268,0,0
1,0,0,3,14.76,18.94,93,0.0,8,5,3,1,1,0,0,0,0,0,8,-4.1800000000000015,13.7268,0,1
1,0,0,3,15.58,19.695,87,6.0032,9,5,3,1,1,0,0,0,0,0,9,-4.115,13.5546,0,1
1,0,0,2,16.4,20.455,87,0.0,10,5,3,1,1,0,0,0,0,0,10,-4.055,14.267999999999999,0,0
1,0,0,2,16.4,20.455,87,6.0032,11,5,3,1,1,0,0,1,0,0,11,-4.055,14.267999999999999,0,0
1,0,0,2,17.22,21.21,67,16.9979,12,5,3,1,1,0,0,1,0,0,12,-3.990000000000002,11.5374,0,0
1,0,0,1,18.04,21.97,51,19.0012,13,5,3,1,1,0,0,1,0,0,13,-3.9299999999999997,9.2004,0,0
1,0,0,2,18.86,22.725,44,23.9994,14,5,3,1,1,0,0,1,0,0,14,-3.865000000000002,8.298399999999999,0,0
1,0,0,1,19.68,23.485,29,19.9995,15,5,3,1,1,0,0,1,0,0,15,-3.8049999999999997,5.7072,0,0
1,0,0,1,20.5,24.24,27,19.9995,16,5,3,1,1,0,0,1,0,0,16,-3.7399999999999984,5.535,0,0
1,0,0,1,20.5,24.24,23,22.0028,17,5,3,1,1,0,0,0,0,0,17,-3.7399999999999984,4.715,0,0
1,0,0,1,20.5,24.24,25,16.9979,18,5,3,1,1,0,0,0,0,0,18,-3.7399999999999984,5.125,0,0
1,0,0,1,18.86,22.725,33,11.0014,19,5,3,1,1,0,0,0,0,0,19,-3.865000000000002,6.2238,0,0
1,0,0,1,18.04,21.97,30,8.9981,20,5,3,1,1,0,0,0,0,0,20,-3.9299999999999997,5.411999999999999,0,0
1,0,0,1,18.86,22.725,19,22.0028,21,5,3,1,1,0,0,0,0,0,21,-3.865000000000002,3.5833999999999997,0,0
1,0,0,1,18.04,21.97,21,8.9981,22,5,3,1,1,0,0,0,0,0,22,-3.9299999999999997,3.7883999999999998,0,0
1,0,0,1,17.22,21.21,24,0.0,23,5,3,1,1,0,0,0,0,0,23,-3.990000000000002,4.1328,0,0
1,0,0,2,16.4,20.455,30,23.9994,0,6,3,1,1,0,0,0,1,0,0,-4.055,4.919999999999999,0,0
1,0,0,2,15.58,19.695,34,12.998,1,6,3,1,1,0,0,0,1,0,1,-4.115,5.2972,0,0
1,0,0,2,14.76,17.425,40,11.0014,2,6,3,1,1,0,0,0,1,0,2,-2.665000000000001,5.904,0,0
1,0,0,2,14.76,17.425,43,8.9981,3,6,3,1,1,0,0,0,1,0,3,-2.665000000000001,6.346799999999999,0,0
1,0,0,2,13.94,16.665,46,12.998,4,6,3,1,1,0,0,0,1,0,4,-2.7249999999999996,6.4124,0,0
1,0,0,2,13.94,15.91,46,15.0013,5,6,3,1,1,0,0,0,1,0,5,-1.9700000000000006,6.4124,0,0
1,0,0,2,12.3,13.635,52,19.9995,6,6,3,1,1,0,0,0,0,0,6,-1.334999999999999,6.396,0,0
1,0,0,2,12.3,13.635,52,19.9995,7,6,3,1,1,0,0,0,0,0,7,-1.334999999999999,6.396,0,0
1,0,0,1,12.3,13.635,52,22.0028,8,6,3,1,1,0,0,0,0,0,8,-1.334999999999999,6.396,0,0
1,0,0,1,12.3,13.635,49,30.0026,9,6,3,1,1,0,0,0,0,0,9,-1.334999999999999,6.027,0,0
1,0,0,1,12.3,13.635,49,22.0028,10,6,3,1,1,0,0,0,0,0,10,-1.334999999999999,6.027,0,0
1,0,0,1,13.12,14.395,45,26.0027,11,6,3,1,1,0,0,1,0,0,11,-1.2750000000000004,5.904,0,0
1,0,0,1,13.94,15.15,42,23.9994,12,6,3,1,1,0,0,1,0,0,12,-1.2100000000000009,5.8548,0,0
1,0,0,1,14.76,16.665,37,23.9994,13,6,3,1,1,0,0,1,0,0,13,-1.9049999999999994,5.4612,0,0
1,0,0,1,14.76,16.665,34,23.9994,14,6,3,1,1,0,0,1,0,0,14,-1.9049999999999994,5.0184,0,0
1,0,0,1,14.76,15.91,32,35.0008,15,6,3,1,1,0,0,1,0,0,15,-1.1500000000000004,4.7232,0,0
1,0,0,1,14.76,15.91,29,32.9975,16,6,3,1,1,0,0,1,0,0,16,-1.1500000000000004,4.2804,0,0
1,0,0,1,13.94,14.395,31,36.9974,17,6,3,1,1,0,0,0,0,0,17,-0.45500000000000007,4.3214,0,0
1,0,0,1,13.12,13.635,33,40.9973,18,6,3,1,1,0,0,0,0,0,18,-0.5150000000000006,4.3296,0,0
1,0,0,1,12.3,12.88,36,32.9975,19,6,3,1,1,0,0,0,0,0,19,-0.5800000000000001,4.428,0,0
1,0,0,1,11.48,13.635,38,16.9979,20,6,3,1,1,0,0,0,0,0,20,-2.1549999999999994,4.3624,0,0
1,0,0,1,11.48,13.635,36,15.0013,21,6,3,1,1,0,0,0,0,0,21,-2.1549999999999994,4.1328000000000005,0,0
1,0,0,1,10.66,12.12,41,16.9979,22,6,3,1,1,0,0,0,0,0,22,-1.459999999999999,4.3706,0,0
1,0,0,1,10.66,12.88,41,12.998,23,6,3,1,1,0,0,0,0,0,23,-2.2200000000000006,4.3706,0,0
1,0,1,1,9.84,11.365,44,12.998,0,0,3,1,0,0,0,0,1,0,0,-1.5250000000000004,4.3296,0,0
1,0,1,1,9.84,12.12,48,8.9981,1,0,3,1,0,0,0,0,1,1,0,-2.2799999999999994,4.7232,0,0
1,0,1,1,9.84,12.12,48,8.9981,2,0,3,1,0,0,0,0,1,2,0,-2.2799999999999994,4.7232,0,0
1,0,1,1,9.02,11.365,51,11.0014,3,0,3,1,0,0,0,0,1,3,0,-2.3450000000000006,4.6002,0,0
1,0,1,1,8.2,11.365,55,6.0032,4,0,3,1,0,0,0,0,1,4,0,-3.165000000000001,4.51,0,0
1,0,1,1,8.2,11.365,55,6.0032,5,0,3,1,0,0,0,0,1,5,0,-3.165000000000001,4.51,0,0
1,0,1,1,7.38,9.85,59,8.9981,6,0,3,1,0,0,0,0,0,6,0,-2.4699999999999998,4.3542000000000005,0,0
1,0,1,1,7.38,9.85,59,8.9981,7,0,3,1,0,1,0,0,0,7,0,-2.4699999999999998,4.3542000000000005,0,0
1,0,1,1,8.2,11.365,59,7.0015,8,0,3,1,0,1,0,0,0,8,0,-3.165000000000001,4.837999999999999,0,0
1,0,1,2,9.02,12.88,60,6.0032,9,0,3,1,0,1,0,0,0,9,0,-3.860000000000001,5.411999999999999,0,0
