datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,wind_was_zero,hour,month
2012-02-08 07:00:00,1,0,1,2,9.84,12.88,70,7.0015,0,7,2
2012-02-08 08:00:00,1,0,1,2,9.84,11.365,70,15.0013,0,8,2
2012-02-08 09:00:00,1,0,1,2,9.84,12.88,70,11.0014,0,9,2
2012-02-08 10:00:00,1,0,1,2,10.66,12.88,70,15.0013,0,10,2
2012-02-08 11:00:00,1,0,1,2,10.66,12.88,65,15.0013,0,11,2
2012-02-08 12:00:00,1,0,1,2,11.48,12.88,65,19.0012,0,12,2
2012-02-08 13:00:00,1,0,1,2,11.48,14.395,61,7.0015,0,13,2
2012-02-08 14:00:00,1,0,1,2,12.3,15.15,56,11.0014,0,14,2
2012-02-08 15:00:00,1,0,1,3,12.3,15.91,61,7.0015,0,15,2
2012-02-08 16:00:00,1,0,1,3,10.66,13.635,81,7.0015,0,16,2
2012-02-08 17:00:00,1,0,1,3,9.84,12.88,87,7.0015,0,17,2
2012-02-08 18:00:00,1,0,1,3,9.84,12.88,87,7.0015,0,18,2
2012-02-08 19:00:00,1,0,1,3,9.84,12.88,87,7.0015,0,19,2
2012-02-08 20:00:00,1,0,1,3,9.84,12.12,87,8.9981,0,20,2
2012-02-08 21:00:00,1,0,1,3,9.84,11.365,87,12.998,0,21,2
2012-02-08 22:00:00,1,0,1,2,9.84,12.12,87,8.9981,0,22,2
2012-02-08 23:00:00,1,0,1,2,9.84,12.12,87,11.0014,0,23,2
2012-02-09 00:00:00,1,0,1,2,9.84,12.12,87,11.0014,0,0,2
2012-02-09 01:00:00,1,0,1,2,9.84,12.12,87,8.9981,0,1,2
2012-02-09 02:00:00,1,0,1,1,9.02,11.365,80,8.9981,0,2,2
2012-02-09 03:00:00,1,0,1,1,9.02,10.605,80,19.0012,0,3,2
2012-02-09 04:00:00,1,0,1,2,9.02,9.85,75,30.0026,0,4,2
2012-02-09 05:00:00,1,0,1,1,8.2,9.09,75,19.0012,0,5,2
2012-02-09 06:00:00,1,0,1,1,8.2,9.09,75,19.0012,0,6,2
2012-02-09 07:00:00,1,0,1,1,8.2,9.85,69,16.9979,0,7,2
2012-02-09 08:00:00,1,0,1,1,8.2,9.85,64,16.9979,0,8,2
2012-02-09 09:00:00,1,0,1,1,8.2,9.85,59,15.0013,0,9,2
2012-02-09 10:00:00,1,0,1,1,9.02,10.605,51,15.0013,0,10,2
2012-02-09 11:00:00,1,0,1,1,9.84,11.365,52,15.0013,0,11,2
2012-02-09 12:00:00,1,0,1,1,10.66,11.365,48,22.0028,0,12,2
2012-02-09 13:00:00,1,0,1,1,12.3,13.635,42,22.0028,0,13,2
2012-02-09 14:00:00,1,0,1,1,13.12,15.15,39,19.9995,0,14,2
2012-02-09 15:00:00,1,0,1,1,13.12,15.15,36,19.9995,0,15,2
2012-02-09 16:00:00,1,0,1,1,13.94,16.665,36,13.049750708493933,1,16,2
2012-02-09 17:00:00,1,0,1,1,13.94,16.665,34,8.9981,0,17,2
2012-02-09 18:00:00,1,0,1,1,13.94,16.665,31,11.0014,0,18,2
2012-02-09 19:00:00,1,0,1,1,13.12,16.665,33,7.0015,0,19,2
2012-02-09 20:00:00,1,0,1,1,13.12,17.425,36,9.242946715276373,1,20,2
2012-02-09 21:00:00,1,0,1,1,12.3,15.91,52,6.0032,0,21,2
2012-02-09 22:00:00,1,0,1,2,12.3,16.665,56,10.734801019407628,1,22,2
2012-02-09 23:00:00,1,0,1,2,12.3,16.665,52,9.78042524081124,1,23,2
2012-02-10 00:00:00,1,0,1,2,11.48,15.15,65,6.0032,0,0,2
2012-02-10 01:00:00,1,0,1,2,11.48,15.15,61,6.0032,0,1,2
2012-02-10 02:00:00,1,0,1,1,10.66,14.395,52,6.0032,0,2,2
2012-02-10 03:00:00,1,0,1,1,10.66,14.395,56,6.0032,0,3,2
2012-02-10 04:00:00,1,0,1,1,10.66,14.395,56,6.0032,0,4,2
2012-02-10 05:00:00,1,0,1,1,9.84,11.365,52,15.0013,0,5,2
2012-02-10 06:00:00,1,0,1,1,8.2,9.85,59,12.998,0,6,2
2012-02-10 07:00:00,1,0,1,1,8.2,10.605,59,11.0014,0,7,2
2012-02-10 08:00:00,1,0,1,1,8.2,10.605,59,11.0014,0,8,2
2012-02-10 09:00:00,1,0,1,1,9.02,11.365,55,11.0014,0,9,2
2012-02-10 10:00:00,1,0,1,2,10.66,13.635,48,8.9981,0,10,2
2012-02-10 11:00:00,1,0,1,2,11.48,14.395,45,7.0015,0,11,2
2012-02-10 12:00:00,1,0,1,2,12.3,15.15,42,8.9981,0,12,2
2012-02-10 13:00:00,1,0,1,2,12.3,15.91,42,6.0032,0,13,2
2012-02-10 14:00:00,1,0,1,2,13.12,16.665,39,6.0032,0,14,2
2012-02-10 15:00:00,1,0,1,2,13.12,16.665,45,8.9981,0,15,2
2012-02-10 16:00:00,1,0,1,2,13.94,15.91,42,16.9979,0,16,2
2012-02-10 17:00:00,1,0,1,2,13.94,16.665,42,12.998,0,17,2
2012-02-10 18:00:00,1,0,1,3,12.3,15.15,61,8.9981,0,18,2
2012-02-10 19:00:00,1,0,1,2,13.12,17.425,57,14.337113398750288,1,19,2
2012-02-10 20:00:00,1,0,1,2,13.12,17.425,57,12.964613347473176,1,20,2
2012-02-10 21:00:00,1,0,1,2,13.12,16.665,66,6.0032,0,21,2
2012-02-10 22:00:00,1,0,1,2,13.12,17.425,66,11.442023571695001,1,22,2
2012-02-10 23:00:00,1,0,1,2,12.3,15.91,70,6.0032,0,23,2
2012-02-11 00:00:00,1,0,0,2,12.3,15.15,70,8.9981,0,0,2
2012-02-11 01:00:00,1,0,0,3,11.48,14.395,81,8.9981,0,1,2
2012-02-11 02:00:00,1,0,0,3,10.66,12.88,81,12.998,0,2,2
2012-02-11 03:00:00,1,0,0,3,9.84,11.365,87,15.0013,0,3,2
2012-02-11 04:00:00,1,0,0,3,9.84,11.365,87,15.0013,0,4,2
2012-02-11 05:00:00,1,0,0,3,9.02,11.365,93,11.0014,0,5,2
2012-02-11 06:00:00,1,0,0,3,9.02,11.365,93,8.9981,0,6,2
2012-02-11 07:00:00,1,0,0,3,9.02,11.365,93,8.9981,0,7,2
2012-02-11 08:00:00,1,0,0,3,9.02,11.365,93,8.9981,0,8,2
2012-02-11 09:00:00,1,0,0,3,9.02,12.12,93,7.0015,0,9,2
2012-02-11 10:00:00,1,0,0,3,9.02,12.12,93,7.0015,0,10,2
2012-02-11 11:00:00,1,0,0,2,9.84,12.88,81,7.0015,0,11,2
2012-02-11 12:00:00,1,0,0,2,10.66,12.88,81,11.0014,0,12,2
2012-02-11 13:00:00,1,0,0,2,10.66,12.12,81,19.0012,0,13,2
2012-02-11 14:00:00,1,0,0,2,10.66,12.12,81,16.9979,0,14,2
2012-02-11 15:00:00,1,0,0,2,12.3,13.635,61,19.9995,0,15,2
2012-02-11 16:00:00,1,0,0,3,9.02,9.85,75,27.9993,0,16,2
2012-02-11 17:00:00,1,0,0,3,9.02,9.09,69,31.0009,0,17,2
2012-02-11 18:00:00,1,0,0,2,9.02,9.09,47,43.9989,0,18,2
2012-02-11 19:00:00,1,0,0,2,8.2,7.575,40,36.9974,0,19,2
2012-02-11 20:00:00,1,0,0,2,6.56,6.06,43,36.9974,0,20,2
2012-02-11 21:00:00,1,0,0,1,5.74,3.79,43,43.0006,0,21,2
2012-02-11 22:00:00,1,0,0,2,5.74,5.305,39,26.0027,0,22,2
2012-02-11 23:00:00,1,0,0,3,4.92,3.79,50,32.9975,0,23,2
2012-02-12 00:00:00,1,0,0,3,4.1,3.79,68,26.0027,0,0,2
2012-02-12 01:00:00,1,0,0,3,3.28,2.275,79,31.0009,0,1,2
2012-02-12 02:00:00,1,0,0,2,4.1,3.03,58,39.0007,0,2,2
2012-02-12 03:00:00,1,0,0,2,4.1,2.275,46,46.0022,0,3,2
2012-02-12 04:00:00,1,0,0,2,4.1,2.275,46,47.9988,0,4,2
2012-02-12 05:00:00,1,0,0,1,4.1,3.79,49,26.0027,0,5,2
2012-02-12 06:00:00,1,0,0,1,4.1,3.79,49,26.0027,0,6,2
2012-02-12 07:00:00,1,0,0,1,3.28,4.545,53,12.998,0,7,2
2012-02-12 08:00:00,1,0,0,1,3.28,3.79,53,16.9979,0,8,2
2012-02-12 09:00:00,1,0,0,1,4.1,4.545,49,19.9995,0,9,2
2012-02-12 10:00:00,1,0,0,1,4.92,5.305,42,23.9994,0,10,2
2012-02-12 11:00:00,1,0,0,1,4.92,5.305,42,19.9995,0,11,2
2012-02-12 12:00:00,1,0,0,1,5.74,3.79,39,43.0006,0,12,2
2012-02-12 13:00:00,1,0,0,1,6.56,6.06,40,30.0026,0,13,2
2012-02-12 14:00:00,1,0,0,1,6.56,6.06,40,35.0008,0,14,2
2012-02-12 15:00:00,1,0,0,1,6.56,6.06,40,36.9974,0,15,2
2012-02-12 16:00:00,1,0,0,1,8.2,8.335,34,31.0009,0,16,2
2012-02-12 17:00:00,1,0,0,1,7.38,7.575,37,27.9993,0,17,2
2012-02-12 18:00:00,1,0,0,1,6.56,6.06,40,31.0009,0,18,2
2012-02-12 19:00:00,1,0,0,1,6.56,6.82,40,19.0012,0,19,2
2012-02-12 20:00:00,1,0,0,1,5.74,6.06,42,22.0028,0,20,2
2012-02-12 21:00:00,1,0,0,1,5.74,6.06,43,19.9995,0,21,2
2012-02-12 22:00:00,1,0,0,1,5.74,7.575,43,11.0014,0,22,2
2012-02-12 23:00:00,1,0,0,1,5.74,6.82,43,15.0013,0,23,2
2012-02-13 00:00:00,1,0,1,1,5.74,6.82,46,15.0013,0,0,2
2012-02-13 01:00:00,1,0,1,1,4.92,6.06,50,15.0013,0,1,2
2012-02-13 02:00:00,1,0,1,1,5.74,6.82,46,12.998,0,2,2
2012-02-13 03:00:00,1,0,1,1,4.92,7.575,54,7.0015,0,3,2
2012-02-13 04:00:00,1,0,1,1,4.92,8.335,54,6.0032,0,4,2
2012-02-13 05:00:00,1,0,1,1,4.1,6.06,58,8.9981,0,5,2
2012-02-13 06:00:00,1,0,1,1,4.1,5.305,54,15.0013,0,6,2
2012-02-13 07:00:00,1,0,1,1,4.1,5.305,54,12.998,0,7,2
2012-02-13 08:00:00,1,0,1,1,4.1,6.06,54,8.9981,0,8,2
2012-02-13 09:00:00,1,0,1,1,4.92,6.82,50,12.998,0,9,2
2012-02-13 10:00:00,1,0,1,1,5.74,7.575,50,8.9981,0,10,2
2012-02-13 11:00:00,1,0,1,1,9.02,11.365,37,12.998,0,11,2
2012-02-13 12:00:00,1,0,1,1,11.48,12.88,28,22.0028,0,12,2
2012-02-13 13:00:00,1,0,1,1,13.12,15.15,22,15.0013,0,13,2
2012-02-13 14:00:00,1,0,1,1,13.94,17.425,23,7.0015,0,14,2
2012-02-13 15:00:00,1,0,1,1,14.76,17.425,27,8.9981,0,15,2
2012-02-13 16:00:00,1,0,1,1,14.76,17.425,23,12.998,0,16,2
2012-02-13 17:00:00,1,0,1,1,14.76,17.425,23,12.998,0,17,2
2012-02-13 18:00:00,1,0,1,1,13.94,15.91,25,16.9979,0,18,2
2012-02-13 19:00:00,1,0,1,1,13.94,16.665,25,8.9981,0,19,2
2012-02-13 20:00:00,1,0,1,1,12.3,15.15,42,11.0014,0,20,2
2012-02-13 21:00:00,1,0,1,1,11.48,14.395,45,8.9981,0,21,2
2012-02-13 22:00:00,1,0,1,1,10.66,13.635,56,7.0015,0,22,2
2012-02-13 23:00:00,1,0,1,1,11.48,15.91,41,10.660301456413688,1,23,2
2012-02-14 00:00:00,1,0,1,2,10.66,15.15,60,10.757098462143691,1,0,2
2012-02-14 01:00:00,1,0,1,2,10.66,15.15,56,10.257620955830511,1,1,2
2012-02-14 02:00:00,1,0,1,2,11.48,15.91,41,10.912483550994915,1,2,2
2012-02-14 03:00:00,1,0,1,2,10.66,15.15,52,11.123994010079917,1,3,2
2012-02-14 04:00:00,1,0,1,2,10.66,13.635,65,7.0015,0,4,2
2012-02-14 05:00:00,1,0,1,2,10.66,13.635,65,7.0015,0,5,2
2012-02-14 06:00:00,1,0,1,2,10.66,15.15,56,10.808373116256229,1,6,2
2012-02-14 07:00:00,1,0,1,2,9.84,12.88,60,6.0032,0,7,2
2012-02-14 08:00:00,1,0,1,2,9.84,14.395,70,10.166034795060291,1,8,2
2012-02-14 09:00:00,1,0,1,2,10.66,14.395,56,6.0032,0,9,2
2012-02-14 10:00:00,1,0,1,2,10.66,13.635,60,8.9981,0,10,2
2012-02-14 11:00:00,1,0,1,2,12.3,15.15,45,11.0014,0,11,2
2012-02-14 12:00:00,1,0,1,2,12.3,14.395,52,15.0013,0,12,2
2012-02-14 13:00:00,1,0,1,2,14.76,16.665,40,16.9979,0,13,2
2012-02-14 14:00:00,1,0,1,1,16.4,20.455,40,15.0013,0,14,2
2012-02-14 15:00:00,1,0,1,2,17.22,21.21,38,30.0026,0,15,2
2012-02-14 16:00:00,1,0,1,1,17.22,21.21,35,19.9995,0,16,2
2012-02-14 17:00:00,1,0,1,1,17.22,21.21,38,23.9994,0,17,2
2012-02-14 18:00:00,1,0,1,2,15.58,19.695,46,19.9995,0,18,2
2012-02-14 19:00:00,1,0,1,2,14.76,17.425,50,11.0014,0,19,2
2012-02-14 20:00:00,1,0,1,2,15.58,19.695,46,8.9981,0,20,2
2012-02-14 21:00:00,1,0,1,2,14.76,18.18,50,7.0015,0,21,2
2012-02-14 22:00:00,1,0,1,2,14.76,18.18,50,7.0015,0,22,2
2012-02-14 23:00:00,1,0,1,2,14.76,18.18,50,6.0032,0,23,2
2012-02-15 00:00:00,1,0,1,1,13.12,17.425,57,11.922634283735551,1,0,2
2012-02-15 01:00:00,1,0,1,1,13.94,18.18,53,11.645643267315082,1,1,2
2012-02-15 02:00:00,1,0,1,1,12.3,16.665,61,11.691420651088974,1,2,2
2012-02-15 03:00:00,1,0,1,1,11.48,15.91,75,9.451411822869433,1,3,2
2012-02-15 04:00:00,1,0,1,1,11.48,14.395,70,7.0015,0,4,2
2012-02-15 05:00:00,1,0,1,1,11.48,14.395,70,7.0015,0,5,2
2012-02-15 06:00:00,1,0,1,1,12.3,15.15,61,8.9981,0,6,2
2012-02-15 07:00:00,1,0,1,2,12.3,14.395,65,12.998,0,7,2
2012-02-15 08:00:00,1,0,1,1,13.12,14.395,61,23.9994,0,8,2
2012-02-15 09:00:00,1,0,1,1,13.12,15.15,61,22.0028,0,9,2
2012-02-15 10:00:00,1,0,1,1,13.94,15.15,57,19.9995,0,10,2
2012-02-15 11:00:00,1,0,1,1,14.76,16.665,53,19.0012,0,11,2
2012-02-15 12:00:00,1,0,1,1,15.58,19.695,46,26.0027,0,12,2
2012-02-15 13:00:00,1,0,1,1,16.4,20.455,43,19.0012,0,13,2
2012-02-15 14:00:00,1,0,1,1,17.22,21.21,41,23.9994,0,14,2
2012-02-15 15:00:00,1,0,1,1,17.22,21.21,41,15.0013,0,15,2
2012-02-15 16:00:00,1,0,1,1,17.22,21.21,38,12.998,0,16,2
2012-02-15 17:00:00,1,0,1,1,17.22,21.21,38,12.998,0,17,2
2012-02-15 18:00:00,1,0,1,1,16.4,20.455,40,15.0013,0,18,2
2012-02-15 19:00:00,1,0,1,1,15.58,19.695,43,11.0014,0,19,2
2012-02-15 20:00:00,1,0,1,1,14.76,17.425,46,11.0014,0,20,2
2012-02-15 21:00:00,1,0,1,1,13.94,16.665,53,11.0014,0,21,2
2012-02-15 22:00:00,1,0,1,1,13.94,17.425,49,7.0015,0,22,2
2012-02-15 23:00:00,1,0,1,1,13.94,17.425,53,6.0032,0,23,2
2012-02-16 00:00:00,1,0,1,2,12.3,15.15,70,8.9981,0,0,2
2012-02-16 01:00:00,1,0,1,2,12.3,16.665,70,10.417879676755604,1,1,2
2012-02-16 02:00:00,1,0,1,2,12.3,15.91,70,6.0032,0,2,2
2012-02-16 03:00:00,1,0,1,2,12.3,16.665,61,11.57907073502836,1,3,2
2012-02-16 04:00:00,1,0,1,3,12.3,15.91,70,6.0032,0,4,2
2012-02-16 05:00:00,1,0,1,2,12.3,16.665,70,10.141977713524975,1,5,2
2012-02-16 06:00:00,1,0,1,2,12.3,15.91,70,6.0032,0,6,2
2012-02-16 07:00:00,1,0,1,2,12.3,15.15,70,8.9981,0,7,2
2012-02-16 08:00:00,1,0,1,2,12.3,15.91,70,6.0032,0,8,2
2012-02-16 09:00:00,1,0,1,2,12.3,15.15,70,11.0014,0,9,2
2012-02-16 10:00:00,1,0,1,3,13.12,16.665,70,8.9981,0,10,2
2012-02-16 11:00:00,1,0,1,3,13.12,16.665,70,7.0015,0,11,2
2012-02-16 12:00:00,1,0,1,3,13.12,16.665,76,6.0032,0,12,2
2012-02-16 13:00:00,1,0,1,3,13.94,15.91,71,16.9979,0,13,2
2012-02-16 14:00:00,1,0,1,3,13.12,15.91,81,12.998,0,14,2
2012-02-16 15:00:00,1,0,1,3,13.94,18.18,76,12.321172609676147,1,15,2
2012-02-16 16:00:00,1,0,1,3,13.94,18.18,81,12.322227353175437,1,16,2
2012-02-16 17:00:00,1,0,1,3,13.94,18.18,87,12.262036564562282,1,17,2
2012-02-16 18:00:00,1,0,1,3,13.94,16.665,87,8.9981,0,18,2
2012-02-16 19:00:00,1,0,1,2,13.12,15.91,87,11.0014,0,19,2
2012-02-16 20:00:00,1,0,1,2,13.12,16.665,87,8.9981,0,20,2
2012-02-16 21:00:00,1,0,1,2,13.94,17.425,81,7.0015,0,21,2
2012-02-16 22:00:00,1,0,1,2,13.12,17.425,81,12.0145737288654,1,22,2
2012-02-16 23:00:00,1,0,1,1,13.12,16.665,81,6.0032,0,23,2
2012-02-17 00:00:00,1,0,1,2,12.3,16.665,87,10.157876939893251,1,0,2
2012-02-17 01:00:00,1,0,1,2,12.3,16.665,93,10.109057248086067,1,1,2
2012-02-17 02:00:00,1,0,1,2,12.3,15.91,93,7.0015,0,2,2
2012-02-17 03:00:00,1,0,1,2,11.48,14.395,93,7.0015,0,3,2
2012-02-17 04:00:00,1,0,1,2,11.48,13.635,93,12.998,0,4,2
2012-02-17 05:00:00,1,0,1,2,11.48,13.635,93,11.0014,0,5,2
2012-02-17 06:00:00,1,0,1,2,11.48,14.395,96,8.9981,0,6,2
2012-02-17 07:00:00,1,0,1,2,11.48,14.395,93,7.0015,0,7,2
2012-02-17 08:00:00,1,0,1,2,10.66,15.15,100,11.571968055698704,1,8,2
2012-02-17 09:00:00,1,0,1,2,10.66,15.15,100,12.336928500192885,1,9,2
2012-02-17 10:00:00,1,0,1,1,13.94,15.91,71,19.0012,0,10,2
2012-02-17 11:00:00,1,0,1,1,14.76,16.665,62,27.9993,0,11,2
2012-02-17 12:00:00,1,0,1,1,15.58,19.695,46,26.0027,0,12,2
2012-02-17 13:00:00,1,0,1,1,16.4,20.455,43,23.9994,0,13,2
2012-02-17 14:00:00,1,0,1,1,16.4,20.455,37,23.9994,0,14,2
2012-02-17 15:00:00,1,0,1,1,17.22,21.21,35,27.9993,0,15,2
2012-02-17 16:00:00,1,0,1,1,17.22,21.21,32,19.9995,0,16,2
2012-02-17 17:00:00,1,0,1,1,17.22,21.21,32,22.0028,0,17,2
2012-02-17 18:00:00,1,0,1,1,16.4,20.455,35,16.9979,0,18,2
2012-02-17 19:00:00,1,0,1,1,15.58,19.695,37,15.0013,0,19,2
2012-02-17 20:00:00,1,0,1,1,16.4,20.455,35,12.998,0,20,2
2012-02-17 21:00:00,1,0,1,1,15.58,19.695,37,12.998,0,21,2
2012-02-17 22:00:00,1,0,1,1,14.76,17.425,40,15.0013,0,22,2
2012-02-17 23:00:00,1,0,1,1,14.76,17.425,40,12.998,0,23,2
2012-02-18 00:00:00,1,0,0,1,13.94,16.665,42,11.0014,0,0,2
2012-02-18 01:00:00,1,0,0,1,13.12,15.91,49,11.0014,0,1,2
2012-02-18 02:00:00,1,0,0,1,12.3,14.395,61,16.9979,0,2,2
2012-02-18 03:00:00,1,0,0,1,11.48,14.395,65,7.0015,0,3,2
2012-02-18 04:00:00,1,0,0,1,10.66,15.15,70,9.450190629255314,1,4,2
2012-02-18 05:00:00,1,0,0,1,9.84,12.88,70,6.0032,0,5,2
2012-02-18 06:00:00,1,0,0,1,9.84,14.395,70,8.313883037546507,1,6,2
2012-02-18 07:00:00,1,0,0,1,9.84,14.395,70,8.491698148215933,1,7,2
2012-02-18 08:00:00,1,0,0,1,9.02,13.635,87,9.257845432988855,1,8,2
2012-02-18 09:00:00,1,0,0,1,9.02,12.12,80,7.0015,0,9,2
2012-02-18 10:00:00,1,0,0,1,10.66,13.635,81,7.0015,0,10,2
2012-02-18 11:00:00,1,0,0,1,13.12,16.665,57,8.9981,0,11,2
2012-02-18 12:00:00,1,0,0,1,14.76,17.425,43,12.998,0,12,2
2012-02-18 13:00:00,1,0,0,1,16.4,20.455,43,19.0012,0,13,2
2012-02-18 14:00:00,1,0,0,1,18.04,21.97,35,23.9994,0,14,2
2012-02-18 15:00:00,1,0,0,1,17.22,21.21,41,16.9979,0,15,2
2012-02-18 16:00:00,1,0,0,1,18.04,21.97,44,22.0028,0,16,2
2012-02-18 17:00:00,1,0,0,1,19.68,23.485,36,19.0012,0,17,2
2012-02-18 18:00:00,1,0,0,1,18.86,22.725,38,19.9995,0,18,2
2012-02-18 19:00:00,1,0,0,1,18.04,21.97,44,11.0014,0,19,2
2012-02-18 20:00:00,1,0,0,1,18.04,21.97,44,11.0014,0,20,2
2012-02-18 21:00:00,1,0,0,1,18.04,21.97,33,19.9995,0,21,2
2012-02-18 22:00:00,1,0,0,1,16.4,20.455,40,30.0026,0,22,2
2012-02-18 23:00:00,1,0,0,2,14.76,16.665,40,26.0027,0,23,2
2012-02-19 00:00:00,1,0,0,2,13.94,15.15,39,23.9994,0,0,2
2012-02-19 01:00:00,1,0,0,2,13.12,15.15,39,16.9979,0,1,2
2012-02-19 02:00:00,1,0,0,2,12.3,14.395,36,19.0012,0,2,2
2012-02-19 03:00:00,1,0,0,2,12.3,14.395,36,15.0013,0,3,2
2012-02-19 04:00:00,1,0,0,2,11.48,12.88,41,26.0027,0,4,2
2012-02-19 05:00:00,1,0,0,2,10.66,11.365,48,19.9995,0,5,2
2012-02-19 06:00:00,1,0,0,1,9.84,10.605,52,22.0028,0,6,2
2012-02-19 07:00:00,1,0,0,2,9.84,10.605,52,19.0012,0,7,2
2012-02-19 08:00:00,1,0,0,2,9.84,11.365,56,12.998,0,8,2
2012-02-19 09:00:00,1,0,0,2,9.84,11.365,56,16.9979,0,9,2
2012-02-19 10:00:00,1,0,0,2,10.66,12.12,52,16.9979,0,10,2
2012-02-19 11:00:00,1,0,0,2,10.66,11.365,56,22.0028,0,11,2
2012-02-19 12:00:00,1,0,0,2,11.48,13.635,52,16.9979,0,12,2
2012-02-19 13:00:00,1,0,0,1,12.3,15.15,49,11.0014,0,13,2
2012-02-19 14:00:00,1,0,0,2,13.12,15.91,45,12.998,0,14,2
2012-02-19 15:00:00,1,0,0,2,12.3,14.395,49,12.998,0,15,2
2012-02-19 16:00:00,1,0,0,2,13.12,15.15,45,19.0012,0,16,2
2012-02-19 17:00:00,1,0,0,2,12.3,14.395,49,16.9979,0,17,2
2012-02-19 18:00:00,1,0,0,2,12.3,13.635,49,22.0028,0,18,2
2012-02-19 19:00:00,1,0,0,2,12.3,14.395,52,16.9979,0,19,2
2012-02-19 20:00:00,1,0,0,2,12.3,14.395,52,19.0012,0,20,2
2012-02-19 21:00:00,1,0,0,3,10.66,12.88,65,11.0014,0,21,2
2012-02-19 22:00:00,1,0,0,3,9.84,12.88,75,6.0032,0,22,2
2012-02-19 23:00:00,1,0,0,2,9.02,11.365,93,11.0014,0,23,2
2012-03-01 00:00:00,1,0,1,2,17.22,21.21,94,13.501497749770316,1,0,3
2012-03-01 01:00:00,1,0,1,3,18.86,22.725,94,7.0015,0,1,3
2012-03-01 02:00:00,1,0,1,2,18.86,22.725,94,19.0012,0,2,3
2012-03-01 03:00:00,1,0,1,1,18.86,22.725,94,15.0013,0,3,3
2012-03-01 04:00:00,1,0,1,1,19.68,23.485,88,12.998,0,4,3
2012-03-01 05:00:00,1,0,1,1,19.68,23.485,88,11.0014,0,5,3
2012-03-01 06:00:00,1,0,1,2,17.22,21.21,94,13.11737720958016,1,6,3
2012-03-01 07:00:00,1,0,1,2,18.04,21.97,94,8.9981,0,7,3
2012-03-01 08:00:00,1,0,1,1,17.22,21.21,94,8.9981,0,8,3
2012-03-01 09:00:00,1,0,1,1,18.86,22.725,77,16.9979,0,9,3
2012-03-01 10:00:00,1,0,1,1,21.32,25.0,55,11.0014,0,10,3
2012-03-01 11:00:00,1,0,1,1,22.96,26.515,43,12.998,0,11,3
2012-03-01 12:00:00,1,0,1,1,22.96,26.515,37,15.0013,0,12,3
2012-03-01 13:00:00,1,0,1,1,23.78,27.275,32,16.9979,0,13,3
2012-03-01 14:00:00,1,0,1,1,23.78,27.275,35,15.0013,0,14,3
2012-03-01 15:00:00,1,0,1,1,24.6,31.06,31,16.9979,0,15,3
2012-03-01 16:00:00,1,0,1,1,23.78,27.275,32,19.9995,0,16,3
2012-03-01 17:00:00,1,0,1,1,22.96,26.515,35,19.9995,0,17,3
2012-03-01 18:00:00,1,0,1,1,22.14,25.76,34,23.9994,0,18,3
2012-03-01 19:00:00,1,0,1,1,19.68,23.485,41,22.0028,0,19,3
2012-03-01 20:00:00,1,0,1,1,18.04,21.97,44,27.9993,0,20,3
2012-03-01 21:00:00,1,0,1,1,17.22,21.21,47,31.0009,0,21,3
2012-03-01 22:00:00,1,0,1,1,15.58,19.695,50,16.9979,0,22,3
2012-03-01 23:00:00,1,0,1,1,14.76,17.425,50,15.0013,0,23,3
2012-03-02 00:00:00,1,0,1,1,13.94,16.665,53,11.0014,0,0,3
2012-03-02 01:00:00,1,0,1,1,13.94,15.91,49,15.0013,0,1,3
2012-03-02 02:00:00,1,0,1,1,13.94,15.91,53,19.0012,0,2,3
2012-03-02 03:00:00,1,0,1,1,13.12,15.91,57,12.998,0,3,3
2012-03-02 04:00:00,1,0,1,1,13.12,17.425,61,12.274190448702923,1,4,3
2012-03-02 05:00:00,1,0,1,1,12.3,16.665,70,10.251570172676095,1,5,3
2012-03-02 06:00:00,1,0,1,1,12.3,16.665,70,10.306532755047701,1,6,3
2012-03-02 07:00:00,1,0,1,1,12.3,16.665,70,10.399921010461883,1,7,3
2012-03-02 08:00:00,1,0,1,1,11.48,15.15,75,6.0032,0,8,3
2012-03-02 09:00:00,1,0,1,1,12.3,16.665,81,11.524273594637474,1,9,3
2012-03-02 10:00:00,1,0,1,1,14.76,17.425,50,11.0014,0,10,3
2012-03-02 11:00:00,1,0,1,1,15.58,19.695,46,12.998,0,11,3
2012-03-02 12:00:00,1,0,1,1,16.4,20.455,43,11.0014,0,12,3
2012-03-02 13:00:00,1,0,1,1,17.22,21.21,44,15.0013,0,13,3
2012-03-02 14:00:00,1,0,1,2,18.04,21.97,44,19.0012,0,14,3
2012-03-02 15:00:00,1,0,1,2,17.22,21.21,50,19.9995,0,15,3
2012-03-02 16:00:00,1,0,1,3,16.4,20.455,58,19.9995,0,16,3
2012-03-02 17:00:00,1,0,1,3,14.76,17.425,81,15.0013,0,17,3
2012-03-02 18:00:00,1,0,1,3,14.76,17.425,87,12.998,0,18,3
2012-03-02 19:00:00,1,0,1,3,14.76,17.425,87,12.998,0,19,3
2012-03-02 20:00:00,1,0,1,2,14.76,17.425,87,12.998,0,20,3
2012-03-02 21:00:00,1,0,1,3,14.76,18.18,87,6.0032,0,21,3
2012-03-02 22:00:00,1,0,1,2,14.76,18.94,87,13.42535799465713,1,22,3
2012-03-02 23:00:00,1,0,1,2,14.76,18.94,87,13.301932689723643,1,23,3
